date, Income, L2020, L2030, L2040, L2050, G, F, C, S, I
7/22/2014,17.2634,22.7458,24.6587,26.2257,14.9132,14.4737,16.4501,25.9198,35.176,26.7275
7/21/2014,17.2411,22.6729,24.5576,26.1019,14.8336,14.4728,16.4356,25.7904,34.9349,26.5238
7/18/2014,17.2471,22.7005,24.5977,26.1524,14.8665,14.4701,16.429,25.8496,35.0584,26.5897
7/17/2014,17.2202,22.6166,24.4786,26.0029,14.7723,14.4692,16.4363,25.587,34.5918,26.6319
7/16/2014,17.2539,22.7364,24.6471,26.2114,14.9067,14.4683,16.3927,25.8906,35.0399,26.8233
7/15/2014,17.2377,22.6828,24.5755,26.1271,14.8519,14.4674,16.3896,25.7795,35.0572,26.6203
7/14/2014,17.2483,22.7222,24.6321,26.1984,14.8981,14.4665,16.3944,25.8289,35.2926,26.7329
7/11/2014,17.2274,22.6522,24.5364,26.0825,14.8227,14.4638,16.4161,25.7044,35.129,26.5021
7/10/2014,17.2228,22.6406,24.5216,26.0658,14.8123,14.4629,16.4093,25.6639,35.1616,26.4832
7/9/2014,17.2413,22.7112,24.6206,26.1875,14.892,14.4621,16.3936,25.7706,35.3857,26.7448
7/8/2014,17.2289,22.6764,24.5728,26.1292,14.8558,14.4612,16.3788,25.65,35.2762,26.7615
7/7/2014,17.2525,22.7654,24.6988,26.286,14.9579,14.4603,16.3464,25.824,35.6489,26.9906
7/3/2014,17.2687,22.8356,24.8018,26.4177,15.0441,14.4567,16.3204,25.9246,36.119,27.1823
7/2/2014,17.2525,22.7815,24.7263,26.3245,14.9842,14.4558,16.339,25.7833,35.9184,27.1086
7/1/2014,17.2536,22.7805,24.7269,26.3277,14.985,14.4549,16.3851,25.7647,36.0806,27.0497
6/30/2014,17.2306,22.6971,24.6103,26.1834,14.8913,14.454,16.4291,25.5887,35.7614,26.8586
6/27/2014,17.2225,22.677,24.5827,26.1491,14.8696,14.4513,16.4042,25.597,35.6129,26.7783
6/26/2014,17.214,22.6489,24.5428,26.0987,14.8373,14.4504,16.4093,25.5468,35.4259,26.7381
6/25/2014,17.2141,22.6548,24.5518,26.1106,14.8455,14.4496,16.3814,25.5724,35.4603,26.739
6/24/2014,17.2034,22.6295,24.5154,26.0638,14.818,14.4487,16.3597,25.4476,35.2185,26.8985
6/23/2014,17.2205,22.6915,24.6039,26.175,14.8893,14.4478,16.3354,25.6096,35.5474,26.9477
6/20/2014,17.2203,22.6985,24.615,26.1895,14.8993,14.4451,16.3316,25.6128,35.5849,26.9958
6/19/2014,17.2178,22.6963,24.611,26.1832,14.8966,14.4442,16.3268,25.5685,35.4731,27.1168
6/18/2014,17.2075,22.6611,24.5636,26.1265,14.8594,14.4433,16.3211,25.5324,35.4304,26.9416
6/17/2014,17.1782,22.5674,24.436,25.9724,14.7609,14.4424,16.292,25.3365,35.2369,26.6981
6/16/2014,17.1723,22.5436,24.4004,25.9255,14.7304,14.4416,16.3343,25.2809,34.979,26.7129
6/13/2014,17.1683,22.5396,24.3955,25.9194,14.7276,14.4389,16.3237,25.2597,34.9165,26.7689
6/12/2014,17.1624,22.5222,24.3708,25.8882,14.7082,14.438,16.3388,25.1803,34.806,26.829
6/11/2014,17.1754,22.5701,24.439,25.9736,14.7628,14.4371,16.2982,25.3529,35.0297,26.8007
6/10/2014,17.1843,22.6014,24.4829,26.028,14.7975,14.4362,16.2974,25.4399,35.1455,26.8318
6/9/2014,17.1868,22.61,24.4957,26.0444,14.8078,14.4353,16.3141,25.4458,35.2189,26.8521
6/6/2014,17.1801,22.592,24.4704,26.0122,14.7874,14.4326,16.3229,25.4208,35.0596,26.8382
6/5/2014,17.1612,22.5274,24.3808,25.9019,14.7163,14.4318,16.3303,25.3001,34.8179,26.6774
6/4/2014,17.1367,22.4508,24.2727,25.7669,14.631,14.4309,16.3095,25.1344,34.3804,26.609
6/3/2014,17.1293,22.4279,24.2401,25.7256,14.6048,14.43,16.3135,25.0828,34.2215,26.6019
6/2/2014,17.1336,22.4393,24.2556,25.744,14.616,14.4291,16.3532,25.0907,34.2413,26.6499
5/30/2014,17.1317,22.4292,24.2421,25.7277,14.6044,14.4272,16.4061,25.0698,34.239,26.5959
5/29/2014,17.1277,22.421,24.2332,25.7194,14.5993,14.4253,16.4105,25.0236,34.3428,26.5846
5/28/2014,17.1117,22.3681,24.1606,25.6308,14.5426,14.4244,16.4244,24.8871,34.1889,26.5049
5/27/2014,17.1107,22.3758,24.1734,25.6488,14.5555,14.4235,16.363,24.9106,34.2934,26.5099
5/23/2014,17.083,22.293,24.06,25.51,14.4673,14.4197,16.3413,24.7619,33.9583,26.3378
5/22/2014,17.0663,22.2419,23.9885,25.421,14.4112,14.4188,16.3249,24.6569,33.6834,26.281
5/21/2014,17.0536,22.1974,23.9261,25.3433,14.361,14.4178,16.3366,24.5953,33.4536,26.1585
5/20/2014,17.0329,22.1316,23.8355,25.2328,14.291,14.4169,16.3542,24.3937,33.2529,26.1253
5/19/2014,17.0517,22.1989,23.9316,25.3538,14.3683,14.416,16.3293,24.5524,33.6475,26.1806
5/16/2014,17.0391,22.1642,23.8825,25.2914,14.3296,14.4131,16.3381,24.4565,33.3675,26.2326
5/15/2014,17.0309,22.1395,23.8476,25.2476,14.3022,14.4122,16.3533,24.365,33.2211,26.2798
5/14/2014,17.0554,22.2256,23.9668,25.3933,14.3956,14.4113,16.3305,24.5906,33.4625,26.418
5/13/2014,17.0628,22.258,24.0159,25.4581,14.4373,14.4103,16.2715,24.702,33.797,26.3452
5/12/2014,17.0585,22.2488,24.0073,25.4521,14.4335,14.4094,16.2428,24.6853,34.0033,26.2383
5/9/2014,17.0252,22.1425,23.8578,25.2654,14.3149,14.4066,16.2621,24.4477,33.4037,26.1487
5/8/2014,17.0253,22.1459,23.8602,25.2654,14.3159,14.4057,16.2844,24.4064,33.2431,26.3156
5/7/2014,17.0243,22.1425,23.86,25.2703,14.3179,14.4047,16.2733,24.4337,33.5156,26.13
5/6/2014,17.0151,22.1227,23.8336,25.2387,14.2999,14.4038,16.2626,24.2871,33.4757,26.2881
5/5/2014,17.0349,22.1883,23.9274,25.3569,14.3741,14.4029,16.2445,24.506,33.876,26.2104
5/2/2014,17.0297,22.1771,23.9134,25.3409,14.3643,14.4,16.2564,24.4585,33.8759,26.2247
5/1/2014,17.0305,22.1821,23.9196,25.3472,14.3686,14.3991,16.2477,24.4917,33.8001,26.2408
4/30/2014,17.0233,22.163,23.8939,25.3163,14.3491,14.3982,16.2104,24.4935,33.7274,26.1468
4/29/2014,17.0076,22.1173,23.8311,25.2393,14.3008,14.3972,16.1701,24.4192,33.5292,26.0528
4/28/2014,16.9893,22.0545,23.7447,25.1339,14.2327,14.3963,16.1858,24.3031,33.3334,25.8796
4/25/2014,16.9837,22.0453,23.736,25.1273,14.2292,14.3934,16.1888,24.2232,33.5103,25.9018
4/24/2014,17.0094,22.1351,23.864,25.2884,14.332,14.3925,16.1725,24.4206,34.0573,25.988
4/23/2014,17.0052,22.1247,23.8515,25.2749,14.3237,14.3916,16.1682,24.3784,34.1199,25.9714
4/22/2014,17.0091,22.1448,23.8817,25.3145,14.3496,14.3906,16.1322,24.429,34.3055,25.9718
4/21/2014,16.9874,22.0714,23.7791,25.1874,14.2678,14.3897,16.1269,24.329,33.9438,25.7677
4/17/2014,16.975,22.0406,23.7376,25.1366,14.2365,14.3859,16.1278,24.2371,33.7924,25.7933
4/16/2014,16.9681,22.0103,23.6951,25.0836,14.201,14.3849,16.1783,24.2026,33.6592,25.6676
4/15/2014,16.9297,21.8814,23.5178,24.8674,14.0625,14.384,16.1851,23.9515,33.2411,25.3585
4/14/2014,16.9165,21.8473,23.4707,24.8094,14.0276,14.3831,16.1784,23.7902,33.0772,25.4922
4/11/2014,16.8975,21.7939,23.3989,24.723,13.9737,14.3802,16.193,23.5963,32.9534,25.5227
4/10/2014,16.9242,21.8844,23.5268,24.8824,14.075,14.3793,16.186,23.8196,33.4175,25.5961
4/9/2014,16.9899,22.1128,23.8444,25.2735,14.3259,14.3783,16.1341,24.3273,34.2861,26.0134
4/8/2014,16.9511,21.9857,23.6691,25.0588,14.1889,14.3774,16.1292,24.0626,33.8281,25.7627
4/7/2014,16.9374,21.9456,23.6126,24.9881,14.1447,14.3764,16.1157,23.9646,33.5732,25.7643
4/4/2014,16.9653,22.0469,23.7573,25.1701,14.261,14.3736,16.0862,24.225,34.1476,25.8286
4/3/2014,16.9981,22.1633,23.9233,25.3789,14.3945,14.3727,16.0321,24.5316,34.8268,25.8819
4/2/2014,17.0032,22.1861,23.9582,25.4254,14.4246,14.3717,16.0165,24.5587,35.1108,25.9
4/1/2014,16.9954,22.1582,23.9195,25.3778,14.3936,14.3708,16.0471,24.4845,35.0103,25.8611
3/31/2014,16.9713,22.0768,23.8055,25.2359,14.3031,14.3699,16.0656,24.3115,34.5813,25.7566
3/28/2014,16.9398,21.9757,23.6649,25.0615,14.1922,14.3672,16.0684,24.1194,34.0495,25.6022
3/27/2014,16.9244,21.9213,23.5912,24.9724,14.1344,14.3663,16.0926,24.0069,33.9377,25.451
3/26/2014,16.9249,21.926,23.5987,24.9825,14.1408,14.3654,16.0722,24.0482,33.9893,25.401
3/25/2014,16.9367,21.9657,23.659,25.0626,14.1902,14.3646,16.0392,24.2174,34.5032,25.1907
3/24/2014,16.9194,21.9085,23.5835,24.9736,14.1327,14.3637,16.034,24.1085,34.5135,24.9784
3/21/2014,16.9349,21.9688,23.6703,25.0834,14.2031,14.361,16.023,24.226,34.916,25.0623
3/20/2014,16.938,21.9816,23.6897,25.1085,14.2186,14.3601,15.9956,24.2975,35.0428,24.9963
3/19/2014,16.9286,21.9579,23.6574,25.0694,14.1954,14.3593,16.0009,24.151,34.9679,25.1258
3/18/2014,16.956,22.0459,23.7774,25.2156,14.2887,14.3584,16.0731,24.2999,35.2087,25.3494
3/17/2014,16.9277,21.9541,23.6505,25.0591,14.1891,14.3575,16.056,24.125,34.8004,25.1845
3/14/2014,16.8998,21.8642,23.5289,24.9127,14.0958,14.3548,16.0915,23.8951,34.5906,25.0273
3/13/2014,16.9051,21.8826,23.5522,24.9386,14.1125,14.3539,16.0942,23.9623,34.4756,25.0853
3/12/2014,16.9428,22.0204,23.7425,25.1713,14.2627,14.353,16.0436,24.2427,34.9124,25.4441
3/11/2014,16.9454,22.0404,23.7685,25.2007,14.2838,14.3522,16.0106,24.2289,34.8044,25.6916
3/10/2014,16.9579,22.0837,23.8305,25.2789,14.3332,14.3513,16.0004,24.3517,35.0963,25.6749
3/7/2014,16.9625,22.1102,23.8689,25.3273,14.3655,14.3486,15.9926,24.3614,35.2319,25.819
3/6/2014,16.969,22.1339,23.901,25.3662,14.3912,14.3477,16.0318,24.3463,35.2642,25.9876
3/5/2014,16.9594,22.0972,23.8522,25.3088,14.3531,14.3468,16.0589,24.3002,35.2755,25.7807
